video_id,title,published_at,description,tags,duration,view_count,likes,dislikes,comment_count
XeE2XUTmoSo,"내추럴, 스테로이더?",2019-01-27T09:15:55Z,"여러분 안녕하세요 경돼입니다.

요즘 약투 관련해서 말이 참 많이 나옵니다.
(저는 업계 관련자가 아니기 때문에 해당 현상에 대해 큰 호기심을 가지고 바라보고 있습니다.)

그럼에도 우리는 우리가 가야할 길을 정확히 알고 있습니다.

-'건강한 육체에 건강한 정신이 깃든다' 는 신념-

약물에 의존하지 않고, 일상을 더욱 윤택하게 해줄

삶의 동반자로서 운동을 대하고 진행해야 합니다.

그러므로...

약물의 사용이 너무 보편화 되어버려 누구나 쉽게 구할 수 있게 되어버린 이 시점에, 우리는 다시 한번 운동을 하는 이유에 대해 생각해 볼 필요가 있습니다. 

자신의 직업과 무관함에도 삶을 갉아 먹는 운동이 되었다면, 진지하게 고민하고 다시 한번 운동을 하는 이유에 대해 생각해보시는게...

Be more positive.






경돼 채널 후원!
https://toon.at/donate/636756311124838913
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상 편집
Gear : Sony a6500, Sony FDR-X3000, Galaxy S9
Business E-mail : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Song: Dj Quads - Downtown Funk (Vlog No Copyright Music)
Music promoted by Vlog No Copyright Music.
Video Link: https://youtu.be/5EcWyYxlqDI","경돼,스트렝스,훈련,운동vlog,운동유튜버,워라밸,경돼운동,일반인 운동,경돼 약투,약투,스테로이드,약물,동기부여,홈트,홈트 동기부여,홈트레이닝,경돼 홈트,bmp,be more positive,downtown funk,로이더,마이웨이,운동 방향",PT4M12S,44867,546,39,217
XyyhqbzHuq8,당신의 다이어트가 실패하는 4가지 이유,2019-01-25T12:35:06Z,"여러분 안녕하세요 경돼입니다.


다이어트가 실패하는 4가지 이유에 대해서 다뤄봤어요


실패 경험을 통해 깨달은 것들이라

아주 와닿을 것 같습니다 ㅋㅋㅋ

이번에 썸머슈레딩을 통해

극복하는 모습 보여드릴게요 함께 고고!


경돼 채널 후원!
https://toon.at/donate/636756311124838913
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상 편집
Gear : Sony a6500, Sony FDR-X3000, Galaxy S9
Business E-mail : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,훈련,운동vlog,운동유튜버,워라밸,경돼운동,다이어트,다이어트 실패,다이어트 실패 이유,간헐적 단식,FMD다이어트,FMD,FMD식단,저탄고지,다이어트 이유,4가지 이유,4가지,썸머슈레딩,경돼 다이어트",PT5M23S,5117,138,9,37
I6_0MOznh0s,맞춤 정장! 수트 맞추러 가서 영화 찍어버리기(feat. 사르토리아 케이),2019-01-20T11:00:01Z,"여러분 안녕하세요 경돼입니다.

4주 간의 맞춤 정장 프로젝트!!

인생 처음으로 정장을 맞추러 갔습니다.

드디어 촬영을 모두 마쳤고,

티저 영상까지 제작 완료했습니다.

설명 영상은 조만간 업로드 할게요.


우선은 티저 영상부터 재밌게 시청 부탁 드려요!

장소 제공해주신 사르토리아 케이 대표님께 감사 인사 전해 드립니다.

제가 이번에 고른 스타일은

최대한 킹스맨 주인공 느낌이 나도록, 클래식하게 도전해봤어요!

강남, 신사 맞춤정장 : 사르토리아 케이(Sartoria K)
위치 : 신사역 8번출구


경돼 채널 후원!
https://toon.at/donate/636756311124838913
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상 편집
Gear : Sony a6500, Sony FDR-X3000, Galaxy S9
Business E-mail : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Song: Kazura - Back To You (Vlog No Copyright Music) 
Music promoted by Vlog No Copyright Music. 
Video Link: https://youtu.be/bzvxY3vuAKc","경돼,스트렝스,훈련,운동vlog,운동유튜버,워라밸,경돼운동,사르토리아케이,강남 맞춤정장,신사 맞춤정장,경돼 맞춤정장,경돼 정장,정장 맞추러,킹스맨 정장,킹스맨,클래식 정장,경돼 맞춤,테일러샵,테일러샾,경돼 테일러샵,강남 테일러샵,가로수길,tailor shop,kwlee,sartoriaK,맞춤정장",PT3M4S,8088,124,11,59
vOCeY1m3TTo,"금손남(사)칭, 가로수길에서 데이트?!│여친은 언제...",2019-01-20T00:00:05Z,"여러분 안녕하세요 경돼입니다.


렌즈를 새로 바꿔서 친구와 함께

가로수길에 다녀왔습니다!

제가 다녀온 고깃집은 야키니쿠규 라는 신사맛집이었습니다!

재밌게 시청 부탁 드려요!


경돼 채널 후원!
https://toon.at/donate/636756311124838913
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상 편집
Gear : Sony a6500, Sony FDR-X3000, Galaxy S9
Business E-mail : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Nekzlo - Thinking About You (Vlog No Copyright Music)
Music promoted by Vlog No Copyright Music.
Video Link: https://youtu.be/8n56W12AKf4","경돼,스트렝스,훈련,운동vlog,운동유튜버,워라밸,경돼운동,금손남친,금손남사칭,가로수길,여친,경돼 여자,경돼 영상,신사,가로수길 데이트,야키니쿠규,신사맛집",PT8M26S,7307,108,9,80
CLqNFQdf2fs,"(Click Bait)거폭님, 경희대에서 1vs10어떠십니까?!",2019-01-13T11:00:23Z,"여러분 안녕하세요 경돼입니다.


유도채널 중 가장 핫한 채널... 거제폭격기 님에게
보내는 초청 메시지,


과연?!!!!



경돼 채널 후원!
https://toon.at/donate/636756311124838913
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상 편집
Gear : Sony a6500, Sony FDR-X3000, Galaxy S9
Business E-mail : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,훈련,운동vlog,운동유튜버,워라밸,경돼운동,거폭,거제폭격기,경희대,거폭 유도,경돼 거폭,경돼 유도,유도 영상,1 대 10,1vs10,생활체육,유도 훈련",PT6M4S,6689,97,5,25
QmA0hQ85KKU,"유튜버 뽀종 집들이 VLOG!(키다리형, 키네틱, 새벽반 모두?!)",2019-01-13T04:13:17Z,"여러분 안녕하세요 경돼입니다.

유튜버 뽀종 형님이 서울로 이사와서

운동 유튜버들과 함께 집들이에 다녀왔습니다.(VLOG)


제 영상은 간략한 스케치 영상이고,

풀 영상 및 다른 각도의 영상은

해당 유튜버들의 채널을 통해

시청 부탁 드려요!! ㅎㅎ


모두 화이팅!


Be more positive.


경돼 채널 후원!
https://toon.at/donate/636756311124838913
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상 편집
Gear : Sony a6500, Sony FDR-X3000, Galaxy S9
Business E-mail : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Song: Ehrling - X-Rated (Vlog No Copyright Music)
Music promoted by Vlog No Copyright Music.
Video Link: https://youtu.be/0IlXF6PDu-k","경돼,스트렝스,훈련,운동vlog,운동유튜버,워라밸,경돼운동,뽀종,키다리형,키네틱,새벽반,유튜버,유튜버모임,집들이,VLOG,운동 vlog,말왕,경돼 운동",PT2M44S,10854,247,4,61
J4fsx2Omt2U,직장인들의 하체 운동 현실 루틴!(다이어트 진행 중),2019-01-09T15:48:04Z,"여러분 안녕하세요 경돼입니다.

현실적인 하체운동 모두 함께 해볼까요?

2019년 모두 화이팅!
경돼 채널 후원!
https://toon.at/donate/636756311124838913
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상 편집
Gear : Sony a6500, Sony FDR-X3000, Galaxy S9
Business E-mail : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Distrion & Electro-Light - Drakkar [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/YJTae5ScvQA
Free Download / Stream: http://ncs.io/DrakkarYO","경돼,스트렝스,훈련,운동vlog,운동유튜버,워라밸,경돼운동,하체운동,직장인,운동하는 직장인,직장인 vlogger,직장인 블로거,직장인 운동,직장인 운동 루틴,경돼 운동 루틴,경돼 운동,현실 운동,워라밸 Ep,다이어트 진행,다이어트 과정,다이어트,썸머슈레딩",PT3M26S,8360,207,10,46
OhopykKfX60,유도대회 예선 탈락?! │칠리 송년회 │워라밸 Ep26,2019-01-06T01:00:00Z,"여러분 안녕하세요 경돼입니다.

2017년, 많은 유도대회에 참여했던 것에 비해
2018년은 기회가 없었습니다.

그래도 해가 넘어가기 전에 참여할 수 있는 기회가 생겼고
12월 서울컵 유도대회에 참가할 수 있었습니다.

살이 많이 쪄서 -81kg 급으로 참여했는데,

하핫... 보기 좋게 탈락!!!

너무 짧아서 워라밸 Ep26편에 짧게나마 담아서 업로드 합니다.


뒷심이 부족했던 2018년이었습니다.
2019년은 더 화이팅 해봅시다


Be more positive.



경돼 채널 후원!
https://toon.at/donate/636756311124838913
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상 편집
Gear : Sony a6500, Sony FDR-X3000, Galaxy S9
Business E-mail : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music
Song: Skurly - Stay With You (feat. Nerea Bassart)
Link: https://youtu.be/k5PA6Ec1nbE
Music promoted by FMW. Released by heroboard.

Song: Ikson - Bliss (Vlog No Copyright Music)
Music promoted by Vlog No Copyright Music.
Video Link: https://youtu.be/iLqL97Z529s

Song: Nekzlo - Stories (Vlog No Copyright Music)
Music promoted by Vlog No Copyright Music.
Video Link: https://youtu.be/e4EqtF8FU_4","경돼,스트렝스,훈련,운동vlog,운동유튜버,워라밸,경돼운동,경돼 vlog,유튜버 경돼,이경우,유도대회,경돼 유도,뒷심 부족,예선 탈락,유도 예선,칠리,송년회,2018년,워라밸 에피소드,서울컵",PT10M11S,8530,121,3,45
aUnLbOnyljc,"2018년의 끝, 마지막 VLOG│워라밸Ep25",2018-12-31T10:38:06Z,"여러분 안녕하세요 경돼입니다.

워라밸 에피소드 25편과 함께 2018년이 마무리 되어 가네요.

2019년은 더 다양하고 새로운 에피소드 및 컨텐츠로 찾아뵐게요!

올 한 해도 경돼 채널 사랑해주셔서 너무 감사 드립니다.

2019년, 새해 복 많이 받으세요.

감사합니다.

경돼 올림.


Be more positive.



경돼 채널 후원!
https://toon.at/donate/636756311124838913
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상 편집
Gear : Sony a6500, Sony FDR-X3000, Galaxy S9
Business E-mail : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,훈련,운동vlog,운동유튜버,워라밸,경돼운동,2018년,2018년 마무리,새해,새해복,마지막vlog,마지막,워라밸 에피소드,2018년의 끝,VLOG,경돼 vlog",PT7M56S,6716,173,5,73
SABbGD0L8dE,2018 신조어 테스트(이걸 어떻게 알아)│가슴운동 │워라밸 Ep24,2018-12-26T14:06:27Z,"여러분 안녕하세요 경돼입니다.

2018년 신조어 테스트를 친구와 함께 진행해봤습니다.

물론 운동도 완료^^


2018년의 마지막 금요일

새해 계획 잘 세우시고 홧팅하시기 바랍니다!



Be more positive.

경돼 채널 후원!
https://toon.at/donate/636756311124838913
-------------------------------------------------------------------------------
경희대학교(서울) 졸업
전공 : 생물학, 취미 : 유도, 파워리프팅, 여행, 영상 편집
Gear : Sony a6500, Sony FDR-X3000, Galaxy S9
Business E-mail : yikw91@gmail.com
-------------------------------------------------------------------------------
SNS
https://www.instagram.com/kw1000lbs/
-------------------------------------------------------------------------------
Music","경돼,스트렝스,훈련,운동vlog,운동유튜버,워라밸,경돼운동,2018 신조어,2018 신조어테스트,신조어테스트,2018 신조어 테스트,가슴운동,경돼 신조어,경돼 친구,워라밸 에피소드,워라밸 Ep24,워라밸 경돼,경돼 워라밸,2018년 신조어",PT8M40S,7978,144,5,59
