published_at,description
2018-07-28,"운동 패션은 이거다 │진지 주의│썸머슈레딩 ep27여러분 안녕하세요 입니다.
언더아머 쇼핑 마치고 착용샷 올려요! ㅋㅋ

벤치프레스 보조밴드 : 제로투히어로(zerotohero)

헬스장 이용 어플
다짐(dagym) : https://dagym.app.link/kwlee

music"
2018-07-27,"2018년 썸머슈레딩 ep26여러분 안녕하세요 입니다.

썸머슈레딩 에피소드26편!

즐거운 시청 부탁 드려요 ㅎㅎ

music"
2018-07-23,"밴드의 도움이 컸다, 110kg 3x3회 벤치프레스ㅎㅎ 즐거운 한주 되시기를"
2018-07-22,"코스트코 또 갔음... oh my money│썸머슈레딩 ep25여러분 안녕하세요 입니다.
코스트코 또 갔다 왔어요.
역시 코스트코에서 돈을 아낀다는 것은

불 가 능

새로운 한 주도 홧팅!


손목보호대 : 맥스트롱(maxtrong)
벤치프레스 보조밴드 : 제로투히어로(zerotohero)
헬스 이용 어플 다짐(dagym) : https://dagym.app.link/kwlee
 stay with you (feat. nerea bassart) [ʜ/ʀ]
» instagram https://instagram.com/heroboard
» discord https://discord.gg/cbyaj29

⚛️ skurly
https://soundcloud.com/skurlyofficial
https://twitter.com/skurlyofficial
https://soundcloud.com/sasugamusic
https://twitter.com/sasugamusic

⚛️ nerea bassart
http://www.nereabassart.com/inici
https://facebook.com/nereabassart
https://youtube.com/channel/ucvtyrfxz..."
2018-07-22,"어차피 힘들 거면 조금 더 생산적으로│썸머슈레딩 ep24여러분 안녕하세요 입니다.
오랜만에 하체 운동을
다양하게 해봤습니다...
사실 스쿼트를 제외한 하체 운동을 거의 안 했었거든요 ㅎㅎ
이제 골고루 다양하게 진행할 예정이니
기대해주세요!
glude"
2018-07-16,"1인칭 시점 브이로그, 하루쯤은 홈트레이닝도 괜찮잖아│썸머슈레딩 ep23여러분 안녕하세요 입니다.
새로운 카메라와 함께 1인칭을 섞어 담아본 브이로그영상입니다.
즐거운 시청 부탁 드려요

music"
2018-07-14,"소니(sony) or 고프로(gopro) 너의 선택은?│썸머슈레딩 ep22여러분 안녕하세요 입니다.
새로운 아이템을 장만했습니다
앞으로 더 다이나믹한 영상으로 찾아올게요!

 올림

music"
2018-07-08,"일요일 최고의 휴식, 홈트레이닝│썸머슈레딩 ep21여러분 안녕하세요 입니다.
일요일 휴식 브이로그 함께 하시죠!

덤벨 : 서플라이스 덤벨랩
철봉 : 재미어트 힘콩 철봉
다짐(dagym) : https://dagym.app.link/kwlee

music"
2018-07-07,"주말 운동 브이로그, 잘 먹고 운동하고 또 먹고 │썸머슈레딩 ep20여러분 안녕하세요 입니다.
주말, 
쉴 땐 쉬더라도
운동 한번 하고 쉽시다 !

다짐(dagym) : https://dagym.app.link/kwlee

music"
2018-07-01,"다리 쓰지 않고 로프 타기 도전! 과연?여러분 안녕하세요 입니다.
밧줄타기 도전! 

과연?!!
 save me free"
2018-07-01,"[헬스음악추천]#1 블랙핑크(blackpink) du) 리액션여러분 안녕하세요 입니다.
새로운 컨텐츠,
헬스 할 때 듣는 음악 시리즈!
첫 번째 편 블랙핑크(blackpink)의 뚜두뚜두(ddudu)입니다 

편안한 시청 부탁 드리고

다음 영상에서 봬요

 올림.

music"
2018-01-26,"근비대 훈련의 시작, 직장인 ep 01직장인 에피소드의 시작입니다!
스트렝스 훈련보다는 근비대 훈련에 조금 더 초점을 맞춰서 운동을 진행할 예정이에요.
여러분들도 모두 홧팅하세요!


 올림
 summer love
https://www.youtube.com/watch?v=jiybnf45et0
• deamn
http://www.deamn.com
http://youtube.com/deamnmusic
http://soundcloud.com/deamnmusic
http://facebook.com/deamnmusic
http://instagram.com/deamnmusic
http://twitter.com/deamnmusic"
2018-01-21,"앞으로의 계획, 데드리프트를 포기하다안녕하세요 입니다.

앞으로의 계획에 대한 영상을 간단하게 만들어봤어요!

궁금하신 점은 댓글에 남겨주시면 감사드려요! ㅎㅎ

 올림

music"
2018-01-17,
2018-01-14,"뽀종님과의 합방, 그리고 축구 브이로그
music"
2018-01-13,"100kg 이제는 몇개 가능할까???? 운동브이로그 restart
https://www.youtube.com/watch?v=3riyi...
pokki dj
https://facebook.com/pokkidjofficial"
2018-01-11,"대학생활 마지막 브이로그(끝의 시작)안녕하세요 입니다.

오늘도 저의 브이로그를 시청해주셔서 정말 감사드려요!!

모두 운동 부상 없이 화이팅하세요!!

 올림.

music"
2018-01-09,"스쿼트와 데드리프트하는 사람이라면 알아야 하는 꿀팁!
music"
2018-01-07,"다시 돌아온 그녀(무편집본)안녕하세요 입니다.

오늘 영상은 저의 색다른 시도! bgm없이 그리고 편집 없이 컷 작업으로만 영상을 꾸려봤어요. 그래서 자막도 없구요!
조금 루즈하게 영상이 흘러갈지 모르지만, 그래도 즐겁게 봐주세요 ㅎㅎ

감사합니다.

 올림

music
no bgm"
2018-01-07,"10분 홈트! 칼로리를 태워보자! 10분 홈트 챌린지!(홈트레이닝 그리고 맨몸운동)

music"
2018-01-06,"다시 돌아온 그녀, 세번째 이야기설킴님과의 영상.
 sign"
2018-01-05,"친구가 집에 놀러와서 함께 어깨 재활 운동을! 일상브이로그안녕하세요 입니다!
오늘은 운동 영상이라기보다는
평소 어깨를 강화시킬 수 있는 몇가지 동작들을
가져와봤어요 ㅎㅎ
평소에 미리미리 동작을 해준다면 강한 어깨 운동을 하기 위한
초석을 쌓을 수 있을 거라 생각됩니다.

항상 화이팅하세요!

 올림

music"
2018-01-03,"2018년의 시작, 운동 브이로그안녕하세요 입니다!
2018년의 시작 운동 브이로그와 함께 맞이하시죠! ㅎㅎ

 올림
 save me"
2018-01-01,"#2 언더아머 논란 종결, 직접 매장에 찾아가다!
music"
2018-12-31,"2018년의 끝, 마지막 브이로그│워라밸ep25여러분 안녕하세요 입니다.

워라밸 에피소드 25편과 함께 2018년이 마무리 되어 가네요.

2019년은 더 다양하고 새로운 에피소드 및 컨텐츠로 찾아뵐게요!

올 한 해도  채널 사랑해주셔서 너무 감사 드립니다.

2019년, 새해 복 많이 받으세요.

감사합니다.

 올림.


be more positive.



 채널 후원!
https://toon.at/donate/636756311124838913

music"
2018-12-26,"2018 신조어 테스트(이걸 어떻게 알아)│가슴운동 │워라밸 ep24여러분 안녕하세요 입니다.

2018년 신조어 테스트를 친구와 함께 진행해봤습니다.

물론 운동도 완료^^


2018년의 마지막 금요일

새해 계획 잘 세우시고 홧팅하시기 바랍니다!



be more positive.

 채널 후원!
https://toon.at/donate/636756311124838913

music"
2018-12-25,"침대에서 핸드폰만 보고 있을... 크리스마스여러분 안녕하세요 입니다.


크리스마스입니다!!

아마... 침대에서 핸드폰만 보고 있을 분들이

꽤 될 거예요... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

그보다는 2019년을 준비하기 위한

하루의 휴일이라고 생각하고

밖으로 나가서 즐겁게 보내시기 바랍니다!!

be more positive.

 채널 후원!
https://toon.at/donate/636756311124838913

music"
2018-12-24,"언더아머 30%세일... 지금이기회다(크리스마스 쇼핑)여러분 안녕하세요 입니다.

연말을 맞아 언더아머에서 30% 세일을 진행한다고 합니다.

2018년 12월 21일 부터 2019년 1월 13일까지!!!

전국 언더아머 매장과 공식 홈페이지에서 확인할 수 있으니
모두 이번 기회에 평소 원하던 아이템들 겟하세요!
https://www.underarmour.co.kr

크리스마스 쇼핑 미리미리 고고!
(블랙프라이데이 까지는 아니더라도 조금 더 져렴하게)


언더아머, 유니클로, 교촌은 중독입니다...


be more positive.


 채널 후원!
https://toon.at/donate/636756311124838913
 fly away (브이로그 no copyright music)
music promoted by 브이로그 no copyright music.
video link: https://youtu.be/rated (브이로그 no copyright music)
music promoted by 브이로그 no copyright music.
video link: https://youtu.be/0ilxf6pdu-k"
2018-12-22,"부평맛집, 아메리칸트레이에 다녀오다(대표가 나랑 동갑...?!!!)여러분 안녕하세요 입니다.

부평샐러드 맛집 아메리칸 트레이에 다녀왔습니다.

체인점인 줄 알았는데, 본점이더라구요!

맛있는 음식 제공해주셔서 마음 편하게 실컷 먹고 왔습니다 ㅎㅎ

주짓수 도장이랑 가까이 있어서 자주 애용할 것 같네요!

아 그리고 아메리칸트레이 대표님이 저랑 동갑이더라구요...(청년사업가)

함께 더 재미난 컨텐츠 할 수 있도록 이야기를 나누어볼게요!!

부평다이어트는 아메리칸트레이에서!! gogo

be more positive.

 올림.
 be with you (feat. grant dawson) [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/4nblr9mcoxa
free download / stream: http://ncs.io/bewithyouyo"
2018-12-22,"다시 시작한 주짓수(위너스 멀티짐)│워라밸 ep23여러분 안녕하세요 입니다.

다시 주짓수를 시작하였습니다.

제가 운동하는 곳은 부평에 있는 위너스 멀티짐이라는 도장입니다.

(로드fc 출신 김은수 선수께서 운영하시는 체육관입니다!)

마지막 수업 시작 시간이 9시 30분으로 연장되어서

일주일에 1~2번 정도 나갈 수 있을 것 같아요 ㅎㅎ

다시 열심히 해보겠습니다.


be more positive.




 채널 후원!
https://toon.at/donate/636756311124838913

music"
2018-12-21,"인싸들만 간다는 유니클로 행사에!!(아싸주의)여러분 안녕하세요 입니다.

유니클로(uniqlo) 홀리데이 기프트 행사에 다녀왔습니다.

꼭 가고 싶었는데, 드디어 시간이 되어 다녀오네요!!!

유튜버 미키서님, 최리님, 여니님, 젠이님 등 많은 분들을 만났어요.

다른 더 많은 분들과 영상 촬영하고 싶었지만... 시간이 부족하기도 해서 그렇게 진행은 못하였습니다ㅜㅜ 아쉽네요

무튼! 연말 마무리 잘하시고, 새해복 많이 받으세요 모두!!!

be more positive.



 채널 후원!
https://toon.at/donate/636756311124838913
 all stops now (feat. soundr) [ncs release] music provided by nocopyrightsounds. watch: https://youtu.be/r2i74gg03gi free download / stream: http://ncs.io/allstopsnowyo"
2018-12-19,"2018 연말, 소주 한 잔(feat. 유니클로u)│워라밸 ep22여러분 안녕하세요 입니다.

연말입니다...!

운동에 너무 스트레스 받지 마시고,

연말을 즐기시길 바라며

be more positive.

닭가슴살(바디닭) & 프로틴(프로틴랩)
http://bodydak.com/

운동 어플 다짐(dagym)
https://dagym.app.link/kwlee

유니클로 
music"
2018-12-17,"내가 스트렝스 훈련을 하지 않는 이유(click bait)여러분 안녕하세요 입니다.

제가 스트렝스 훈련을 하지 않는 이유,

다들 짐작은 하셨겠지만,

그 이유가 맞습니다!

같이 화이팅 해보자구요 

be more positive.

이번 영상은 유튜버 jm님 영상 포맷을 따라서... 만들었습니다 ^^

 채널 후원!
https://toon.at/donate/636756311124838913

music"
2018-12-16,"는 훼이크, 삶과 운동의 조화!│워라밸 ep21여러분 안녕하세요 입니다.

오늘도 즐거운 시청 부탁 드려요

좋아요 구독도 함께!!!

be more positive.


 채널 후원!
https://toon.at/donate/636756311124838913
 all stops now (feat. soundr) [ncs release] 
music provided by nocopyrightsounds. 
watch: https://youtu.be/r2i74gg03gi 
free download / stream: http://ncs.io/allstopsnowyo

track: wide awake  waiting (feat. lox chatterbox, blvkstn & salvo) [ncs release]
music provided by nocopyrightsounds. 
watch: https://youtu.be/nlru93kpmjc 
free download / stream: http://ncs.io/ubwaitingyo"
2018-12-10,"그냥, 그렇게, 한번쯤 힘든날(공허함)여러분 안녕하세요 입니다.

가끔 혼자 있을 때 느껴지는 공허함.

이번 주말이 저에게는 그랬던 것 같네요.

2018년 마무리 끝까지 화이팅 해봐요 함께!


be more positive.


 올림.





 채널 후원!
https://toon.at/donate/636756311124838913

music"
2018-12-09,"dell xps 15 9570 언박싱(unboxing)│워라밸 ep20여러분 안녕하세요 입니다.

이번에 제가 새로 구입한 노트북,
dell xps15 9570 d603x9570504kr 제품에 대한
언박싱! 영상입니다.

더 나은 편집 환경을 위한.... 조금은 무리무리스러운 투자

그럼에도 2018년 처럼 2019년도 더 재밌게 같이 성장합시다!

be more positive.

운동 어플 다짐(dagym)
https://dagym.app.link/kwlee

 채널 후원!
https://toon.at/donate/636756311124838913

music"
2018-12-07,"회사 대리님도 함께?!!!(가슴 펌핑)│워라밸 ep19여러분 안녕하세요 입니다.

회사 대리님도 함께한 가슴 운동...

모두 즐거운 주말 보내세요!!!

be more positive.


 채널 후원!
https://toon.at/donate/636756311124838913

music"
2018-12-02,"홈트로 등운동(가슴운동은 거들 뿐) │워라밸 ep18여러분 안녕하세요 입니다.

이제 벌써 12월!!!

저도 요즘 운동을 많이 못하고 있긴 하지만...

그래도 꾸준히 해보자구요!



be more positive.


 채널 후원!
https://toon.at/donate/636756311124838913
 thinkin' (브이로그 no copyright music)
music promoted by 브이로그 no copyright music.
video link: https://youtu.be/y9q1ikzxcse

song: ikson - last summer (브이로그 no copyright music)
music promoted by 브이로그 no copyright music.
video link: https://youtu.be/kldqm3fluiy

song: nekzlo - stories (브이로그 no copyright music)
music promoted by 브이로그 no copyright music.
video link: https://youtu.be/e4eqtf8fu_4"
2018-06-30,"이태원?! 앞으로 헬스클럽이나 열심히 다니려구요│어깨운동여러분 안녕하세요 입니다.

클럽?

헬스클럽이나 열심히 다니려구요 ㅎㅎ

모두 주말 마저 즐겁게 보내세요!

 올림.

music"
2018-06-30,"코스트코(costco)에 대한 한마디, 퇴근 후 운동 브이로그 │썸머슈레딩 ep19여러분 안녕하세요 입니다.
코스트코 갔다 온 영상을 궁금해 하시는 분들이 있어서
편집해봤어요 ㅎㅎ
뒷부분은 평일 동안 진행했던 운동 영상입니다.
전부 다루지는 못했고, 몇몇 장면 촬영 하였습니다.

모두 홧팅!!

 올림

다짐(dagym) : https://dagym.app.link/kwlee

music"
2018-06-25,"스트렝스충의 간헐적(!?) 홈트, 30분 변화│썸머슈레딩 ep18여러분 안녕하세요 입니다.
덤벨랩(dumbell lab)이라는 새로운 홈짐 용품이
's 홈짐에 들어왔습니다.
이제 점점 집 베란다가 홈짐의 구색을 갖추기 시작했고,
일이 늦게 끝나는 날은 충분히 훌륭한 운동을 할 수 있는
환경이 만들어진 것 같아요.

여러분도 항상 홧팅 하시고,
썸머슈레딩 모두 아자아자!
 올림.
 ignoring my heart [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/et0tynwx2sq
free download / stream: http://ncs.io/ignoringmyheartyo"
